SourceFile,SearchKey,ODSCode,OrganisationName,AliasIndex,OrganisationAliasId,OrganisationAlias
page_000098.json,X38975,Y03402,Evergreen Primary Care Centre,1,20388,Evergreen Surgery
page_000098.json,X38976,D82012,Magdalen Medical Practice,1,4027,Dr Richards and Partners
page_000098.json,X38976,D82012,Magdalen Medical Practice,2,4028,MMP
page_000098.json,X38979,Y02736,Showell Park Health Centre,1,22574,Wolverhampton Doctors Limited
page_000098.json,X38981,D83054,The Peninsula Practice,1,18263,Alderton Health Centre
page_000098.json,X38983,A86027,Newcastle Medical Centre,1,20291,Dr N D Lloyd Jones 
page_000098.json,X38984,C81036,Friar Gate Surgery,1,18806,Friar Gate Surgery
page_000098.json,X38986,H81119,Warlingham Green Med Prac,1,17923,Warlingham Green Medical Practice
page_000098.json,X38986,H81119,Warlingham Green Med Prac,2,21896,Dr TROMPETAS & partners
page_000098.json,X38987,C81064,Park Farm Medical Centre,1,2288,Dr P A A Wood and Partners - Park Farm Medical Centre
page_000098.json,X38987,C81064,Park Farm Medical Centre,2,2289,Park Farm
page_000098.json,X38987,C81064,Park Farm Medical Centre,3,21172,Dr P A A Wood and Partners
page_000098.json,X38991,H81084,The Horsley Medical Practice,1,22074,The Horsley Medical Practice
page_000098.json,X38993,C83074,Willingham-By-Stow Surgery,1,22977,Willingham Surgery 
page_000098.json,X38994,B86015,Manor Park Surgery,1,1839,Manor Park Surgery
page_000098.json,X38994,B86015,Manor Park Surgery,2,18693,Dr  RD Gilmore & Partners
page_000098.json,X38995,K81102,Burdwood Surgery,1,1715,Burdwood Surgery Thatcham
page_000098.json,X38995,K81102,Burdwood Surgery,2,1716,Burdwood Surgery
page_000098.json,X38995,K81102,Burdwood Surgery,3,1717,Burdwood Doctors
page_000098.json,X38995,K81102,Burdwood Surgery,4,1772,Bahia
page_000098.json,X38996,G85083,Sandmere Practice,1,22542,The Sandmere Road Practice
page_000098.json,X38998,B87028,Crofton and Sharlston Med Prac,1,1853,Crofton and Sharlston Medical Practice - Dr Hall & Partners
page_000098.json,X38998,B87028,Crofton and Sharlston Med Prac,2,1901,Crofton Health Centre
page_000098.json,X38998,B87028,Crofton and Sharlston Med Prac,3,19335,Dr C J Hall & Partners - Crofton Health Centre
page_000098.json,X38999,M85778,Halcyon Medical,1,19034,Halcyon Medical Centre
page_000098.json,X39004,F82006,Cranham Village Surgery,1,20014,Cranham Village Surgery
page_000098.json,X39007,D81611,Fenland Group Practice,1,20941,Manea Surgery
page_000098.json,X39009,J82130,Friarsgate Practice,1,22047,Friarsgate Practice
page_000098.json,X39011,F81137001,King Edward Drive Surgery (Orsett Branch Surgery),1,20917,Orsett Surgery 
page_000098.json,X39012,P89008,Ashton Medical Group,1,24411,Bedford House Medical Centre
page_000098.json,X39012,P89008,Ashton Medical Group,2,25440,Chapel House
page_000098.json,X39013,Y00403,Trowbridge Practice,1,15990,Trowbridge
page_000098.json,X39013,Y00403,Trowbridge Practice,2,22933,Trowbridge Surgery
page_000098.json,X39016,C84032,"Eastwood Primary Care Centre, Church Street Site",1,24291,Eastwood Primary Care Centre
page_000098.json,X39018,F81669,Derry Court Medical Practice,1,22034,The Derry Court Medical Practice
page_000098.json,X39019,L81106,Streamside Surgery ,1,20660,Thornbury Health Centre
page_000098.json,X39019,L81106,Streamside Surgery ,2,23863,Dr PP Male & Partners
page_000098.json,X39022,F82002,Haiderian Medical Centre,1,22665,The Haiderian Medical Centre
page_000098.json,X39023,M92016003,Owen Road Medical Centre,1,22181,Drs Passi & Handa - Owen Road
page_000098.json,X39025,H81025,St John's Family Practice,1,22044,St John's Family Practice
page_000098.json,X39026,E86619,Wallasey Medical Centre,1,2144,Dr Kitur Patel
page_000098.json,X39026,E86619,Wallasey Medical Centre,2,23062,Wallasey Medical Centre
page_000098.json,X39029,N84016,Moore Street Medical Centre,1,20456,MOORE STREET SURGERY
page_000098.json,X39030,B86049,Woodhouse Medical Practice,1,22848,Woodhouse Health Centre
page_000098.json,X39032,K84042,Woodstock Surgery,1,22991,Woodstock Surgery
page_000098.json,X39034,P81042001,Dr Augustine and Partners,1,15791,Remedies Sexual Health Service
page_000098.json,X39034,P81042001,Dr Augustine and Partners,2,22061,Dr Anderson And Partners
page_000098.json,X39034,P81042001,Dr Augustine and Partners,3,23429,Dr Augustine and Partners
page_000098.json,X39035,C81045,Royal Primary Care Chesterfield West,1,3677,Ashgate Medical Practice
page_000098.json,X39035,C81045,Royal Primary Care Chesterfield West,2,4422,Whittington Medical Centre
page_000098.json,X39035,C81045,Royal Primary Care Chesterfield West,3,4423,Holme Hall Surgery
page_000098.json,X39035,C81045,Royal Primary Care Chesterfield West,4,18408,Chesterfield Medical Partnership
page_000098.json,X39038,M83059,Abbots Bromley Surgery,1,20147,Dr J Bull 
page_000098.json,X39041,Y01206,Glebe Road Surgery,1,18812,Glebe Road Surgery - Botting
page_000098.json,X39045,C84150,Unity Surgery,1,18961,Dr A Khan and Partners
page_000098.json,X39047,D82015,Bridge Street Surgery,1,20686,Dr Scott & Partners
page_000098.json,X39048,C82076003,The Welby Practice (Harlaxton),1,23092,Welby Practice-Harlaxton
page_000098.json,X39050,K82024,The New Surgery Chesham,1,20965,New Surgery
page_000098.json,X39051,G85026,Clifton Rise Family Practice,1,18054,Clifton Rise Family Practice
page_000098.json,X39052,A86029,Thornfield Medical Group,1,23037,Thornfield Medical Group (Molineux Street)
page_000098.json,X39053,E84063,Lancelot Medical Centre,1,22466,Lancelot Medical Centre: Dr Savita Kumar & Dr Jahan Mahmoodi
page_000098.json,X39054,B87030,Health Care First Partnership,1,24459,Pinfold Surgery
page_000098.json,X39054,B87030,Health Care First Partnership,2,25952,Health Care First
page_000098.json,X39056,J81061,Penny's Hill Practice,1,21435,Pennys Hill Practice
page_000098.json,X39059,L82018001,Porthleven Surgery,1,23709,Dr DAVIES & Partners (Porthleven)
page_000098.json,X39059,L82018001,Porthleven Surgery,2,23710,Helston Medical Centre
page_000098.json,X39059,L82018001,Porthleven Surgery,3,23711,Helston Medical Centre & Porthleven Surgery
page_000098.json,X39064,C86013001,The Colliery Surgery,1,21802,Oakleaf Surgery
page_000098.json,X39065,J81621,The Barcellos Family Practice,1,21630,The Barcellos Family Practice
page_000098.json,X39067,J81633,Woodlea House Surgery,1,22774,Woodlea House Practice
page_000098.json,X39068,K82026,Whaddon Healthcare,1,22967,Whaddon Medical Centre
page_000098.json,X39071,P82012,Octagon Medical Centre,1,20207,Lever Chambers 1
page_000098.json,X39072,A83022005,Charlton House,1,22150,Dr Whalley & Partners
page_000098.json,X39073,M83030001,The Langton Medical Group Whittington Branch Surgery,1,22674,The Langton Medical Group (Whittington)
page_000098.json,X39075,M83127,COBRIDGE SURGERY,1,3653,COBRIDGE SURGERY
page_000098.json,X39075,M83127,COBRIDGE SURGERY,2,3654,COBRIDGE SURGERY
page_000098.json,X39075,M83127,COBRIDGE SURGERY,3,3655,COBRIDGE SURGERY
page_000098.json,X39075,M83127,COBRIDGE SURGERY,4,3656,COBRIDGE SURGERY
page_000098.json,X39076,C83064002,Broadway Medical Centre,1,21733,The Marisco Medical Practice - Broadway
page_000098.json,X39078,P92020,Sivakumar & Partner,1,3169,Dr Sivakumar and Dr Gude
page_000098.json,X39079,E87755,Queens Park Health Centre,1,18258,Ahmed [N]
page_000098.json,X39080,K84054,The Abingdon Surgery,1,16747,Dr P S  Buttar  And Partners
page_000098.json,X39081,L83092001,Uffculme Surgery,1,22940,Uffculme Surgery (College Surgery Partnership)
page_000098.json,X39083,E82096,Sheepcot Medical Centre,1,18675,JACKSON AP
page_000098.json,X39092,G82046,Summerhill Surgery,1,19213,Dr Grover & Partners
page_000098.json,X39094,D81052,Cornerstone Practice,1,21686,The Cornerstone Practice
page_000098.json,X39095,C88016,Carterknowle & Dore Medical Practice,1,18342,Carterknowle and  Dore Medical Practice
page_000098.json,X39097,P89023,St. Andrew's House Surgery,1,20780,St Andrews House
page_000098.json,X39101,G82118,Woodlands Health Centre,1,21503,Dr Whillier D E & Partners
page_000098.json,X39102,F81042003,Parsons Heath Medical Centre,1,20933,Parsons Heath Medical Centre
page_000098.json,X39102,F81042003,Parsons Heath Medical Centre,2,24977,Colchester Medical Practice
page_000098.json,X39103,M91021,Lockstown Practice,1,3574,Lockstown
page_000098.json,X39103,M91021,Lockstown Practice,2,3575,Mandal
page_000098.json,X39103,M91021,Lockstown Practice,3,3576,Willenhall GP
page_000098.json,X39103,M91021,Lockstown Practice,4,3577,Dr Platt
page_000098.json,X39104,C88069005,Clover Group - Highgate Surgery,1,18168,Clover Group Practice Highbury
page_000098.json,X39106,A84018,Corbridge Health Centre,1,18180,Corbridge Medical Group
page_000098.json,X39107,C82656,Field Street Surgery,1,21181,"Dr P S Ghatora, Field Street Surgery"
page_000098.json,X39108,N81007,Holes Lane Medical Ltd.,1,5024,Dr Wadsworth & Partners
page_000098.json,X39108,N81007,Holes Lane Medical Ltd.,2,21495,Dr Wadsworth M R & Partners
page_000098.json,X39109,H81089,The Wall House Surgery,1,19823,Dr KERR & partners
page_000098.json,X39110,C81010,The Moir Medical Centre,1,20610,MOIR MEDICAL CENTRE
page_000098.json,X39111,M84017,Clarendon Lodge Medical Centre,1,17954,Clarendon Lodge Medical Practice
page_000098.json,X39112,P86011,Longford Street Medical Centre,1,3156,Longford Street Medical Centre
page_000098.json,X39114,Y00758,Dr Jo Arayomi's Practice,1,19495,Dr J O Arayomi & Partner
page_000098.json,X39119,B82073,South Milford Surgery,1,22394,South Milford Surgery - South Milford 
page_000098.json,X39120,L84075,May Lane Surgery,1,20187,Dr Kenny D & Partners
page_000098.json,X39122,C83053002,Dr Paula Welsh,1,15931,South Witham Surgery
page_000098.json,X39122,C83053002,Dr Paula Welsh,2,15932,Drs Bamber And McKechnie
page_000098.json,X39122,C83053002,Dr Paula Welsh,3,15933,Colsterworth Medical Practice
page_000098.json,X3913,FAG81,Hyde Pharmacy,1,26604,Pharmacy in Hyde
page_000098.json,X3913,FAG81,Hyde Pharmacy,2,26605,Hyde pharmacy
page_000098.json,X3913,FAG81,Hyde Pharmacy,3,26606,Pharmacy in SK14
page_000098.json,X3913,FAG81,Hyde Pharmacy,4,26607,Independent Pharmacy Hyde
page_000098.json,X39131,N85044,Paxton Medical Group,1,18274,CLAUGHTON MEDICAL CENTRE
page_000098.json,X39135,H81615,Farnham Dene Medical Practice,1,18450,Farnham Dene Medical Practice at Farnham Centre for Health
page_000098.json,X39136,P84005,Vallance Medical,1,20346,Dr Ngan and partners
page_000098.json,X39137,A86008,Park Medical Group,1,22113,Dr Summers & Partners
page_000098.json,X39140,L81007002,Bridge View Medical - Gaywood Branch,1,19967,"Drs Kessler, Mcrobert, Weil, Blythe, Goodger And Platt"
page_000098.json,X39142,H85653,Wallington Family Practice,1,3249,Hillyard
page_000098.json,X39142,H85653,Wallington Family Practice,2,3250,Lings
page_000098.json,X39142,H85653,Wallington Family Practice,3,3251,Jubilee Health Centre
page_000098.json,X39142,H85653,Wallington Family Practice,4,3252,Shotfield
page_000098.json,X39143,G81055,Saxonbury House Surgery,1,16299,Saxonbury House Practice
page_000098.json,X39143,G81055,Saxonbury House Surgery,2,22014,Saxonbury House Medical Group
page_000098.json,X39144,D82036001,Millgates Surgery,1,20605,Millgates Surgery
page_000098.json,X39144,D82036001,Millgates Surgery,2,24159,Dr Fox & Partners
page_000098.json,X39146,F84081,The Spitalfields Practice,1,20777,SPITALFIELDS PRACTICE (THE)
page_000098.json,X39149,B82041002,Beech Tree Surgery - Riccall Branch,1,25183,Beechtree Surgery
page_000098.json,X39149,B82041002,Beech Tree Surgery - Riccall Branch,2,25184,Riccall Surgery
page_000098.json,X39149,B82041002,Beech Tree Surgery - Riccall Branch,3,25185,Riccall Beechtree
page_000098.json,X39149,B82041002,Beech Tree Surgery - Riccall Branch,4,25186,Beech Tree Surgery - Riccall Branch Surgery
page_000098.json,X39150,G83635,Waverley PMS,1,19704,Dr GUPTA & partner
page_000098.json,X39151,K82028,Haddenham Medical Centre,1,19031,Haddenham Health Centre
page_000098.json,X39152,E81015,Flitwick Surgery,1,1680,Dr S J Morris & Partners
page_000098.json,X39152,E81015,Flitwick Surgery,2,1681,Flitwick Surgery
page_000098.json,X39153,N82081,Islington House Medical Centre,1,18674,ISLINGTON SQUARE SURGERY
page_000098.json,X39155,E87046,The Randolph Surgery,1,22434,Randolph Surgery
page_000098.json,X39159,M85716,Dr Khuroo's Practice,1,21016,Reservoir Road Surgery
page_000098.json,X39160,G81029,Seaford Medical Practice,1,18998,Dr D H Elliott & Partners
page_000098.json,X39161,B81017,The Quays Medical Practice,1,21090,Kingston Medical Group
page_000098.json,X39161,B81017,The Quays Medical Practice,2,25211,City Health Care Partnership Cic - Kingston Medical Centre
page_000098.json,X39166,M84046,Dunchurch Surgery,1,19657,Dr CZERNIEWSKI & partners
page_000098.json,X39168,P81014,Ormskirk Medical Practice,1,19122,Dr Bishop-Cornet & Partners
page_000098.json,X3917,FAH03,PEAK PHARMACY,1,3120,Murrays Pharmacy
page_000098.json,X3917,FAH03,PEAK PHARMACY,2,3121,Murrays Healthcare
page_000098.json,X3917,FAH03,PEAK PHARMACY,3,3122,Murrays Chemist
page_000098.json,X3917,FAH03,PEAK PHARMACY,4,3123,Stourbridge Chemist
page_000098.json,X39171,A82012002,Brampton Medical Practice Wetheral,1,23169,Wetheral Surgery
page_000098.json,X39172,H85693,Circle GP Surgery,1,3890,Green Wrythe Surgery
page_000098.json,X39175,F84677,East End Medical Centre,1,18831,Basu I & SK
page_000098.json,X39177,F84694,The Surgery (Brooke Road),1,18000,Brooke Road Surgery
page_000098.json,X39179,P89014,Haughton Thornley Medical Centres,1,22915,Thornley House Surgery
page_000098.json,X39180,E82050,Grove Hill Medical Centre,1,3494,GROVEHILL MEDICAL CENTRE
page_000098.json,X39182,P92001,Medicentre,1,20513,Dr Vallabhaneni & Partners 
page_000098.json,X39183,P82626,Halliwell Surgery 3,1,2414,Dr Uddin
page_000098.json,X39183,P82626,Halliwell Surgery 3,2,21555,"Drs Uddin, Anwar & Munawar"
page_000098.json,X39184,M85024002,The Limes Medical Centre - Finch Road Branch,1,22084,The Limes Medical Centre - Finch Road Branch Surgery (Drs VK
page_000098.json,X39184,M85024002,The Limes Medical Centre - Finch Road Branch,2,25436,Finch Road Primary Care Centre
page_000098.json,X39186,G82099002,Allington Clinic,1,21903,Dr Vibhuti R & Partner
page_000098.json,X39187,C82671,Brandon Surgery Dr R Kapur & Partner,1,20077,Belgrave Health Centre
page_000098.json,X39188,C83033,Hibaldstow Medical Practice,1,22157,Dr Yule-Smith And Partners
page_000098.json,X39189,F82001,Halbutt Street Surgery,1,22722,The Surgery
page_000098.json,X39192,N84614,The Marshside Surgery,1,21735,The Marshide Surgery
page_000098.json,X39197,C83013,Ruskington Surgery,1,20550,Dr Ryder And Partners
page_000098.json,X39198,C85619,St George's Medical Centre Pms Practice,1,21564,St Georges Medical Practice
page_000098.json,X39199,J82199,The Unicity Medical Centre,1,22946,University Surgery Portsmouth
page_000098.json,X392,RBL14,Arrowe Park Hospital,1,25112,Wirral University Teaching Hospital
page_000098.json,X392,RBL14,Arrowe Park Hospital,2,25113,Arrow Park
page_000098.json,X392,RBL14,Arrowe Park Hospital,3,25114,Wirral Hospital
page_000098.json,X3920,FAH13,COHENS CHEMIST,1,23720,Hawkin Pharmacy
page_000098.json,X3920,FAH13,COHENS CHEMIST,2,23721,Hawkins Pharmacy
page_000098.json,X3920,FAH13,COHENS CHEMIST,3,23722,Hawkin Chemist
page_000098.json,X3920,FAH13,COHENS CHEMIST,4,23723,Hawkins Chemist
page_000098.json,X39203,K84002,Didcot Health Centre Practice,1,18371,Didcot Health Centre
page_000098.json,X39204,M83005,Heathcote Street Surgery,1,20123,Dr H Singh & Ptrs
page_000098.json,X39207,A88010,Albert Road Surgery,1,18152,Dr Winifred Helen Mcmanus
page_000098.json,X39207,A88010,Albert Road Surgery,2,26011,Albert Road Surgery
page_000098.json,X39209,P81118,Ilex View Medical Practice,1,19732,Dr J Bachh & Partners
page_000098.json,X39214,E85683,Glebe Street Surgery,1,19549,Dr M Patel GP Principal & Dr R Spencer Lane GP Associate
page_000098.json,X39215,G82100001,Highparks Medical Practice,1,18899,Highcliffe Medical Practice
page_000098.json,X39215,G82100001,Highparks Medical Practice,2,25495,Cliffe Surgery
page_000098.json,X39215,G82100001,Highparks Medical Practice,3,25496,Highparks Medical Practice - Cliffe Surgery
page_000098.json,X39218,C81068,Chapel Street Medical Centre,1,18793,Dr Young & Partners
page_000098.json,X39226,K84024,Windrush Surgery,1,22759,Windrush Surgery Banbury
page_000098.json,X39227,G85020001,Surrey Docks Health Centre,1,22219,Surrey Docks Health Centre - Dr Jain
page_000098.json,X39231,M83638,The Colliery Practice,1,21800,The Colliery Practice (Cannock)
page_000098.json,X39233,B86106,Foundry Lane Surgery,1,1793,"Drs Pearson, Frost And Hall"
page_000098.json,X39233,B86106,Foundry Lane Surgery,2,20656,Dr Pearson R E & Partners
page_000098.json,X39233,B86106,Foundry Lane Surgery,3,23226,Foundry Lane Surgery
page_000098.json,X39235,C82644,Dr MK Lakhani's Practice,1,20248,Dr M K Lakhani
page_000098.json,X39236,A89017,Millfield Medical Group,1,21924,Dr Wright & Partners
page_000098.json,X39240,D81013,Trumpington Street Medical Practice,1,23212,Trumpington St.Medical Centre
page_000098.json,X39241,G82007,Church Lane Health Centre,1,15939,Dr Anthony Quastel & Associates
page_000098.json,X39241,G82007,Church Lane Health Centre,2,16693,Invicta Health CIC
page_000098.json,X39242,H83631001,Greenside Group Practice,1,20885,Lennard Road Surgery
page_000098.json,X39244,E87648,Mayfair Medical Centre,1,21736,Dr Stephen Boyd
page_000098.json,X39244,E87648,Mayfair Medical Centre,2,25882,Dr Ericson Laudato
page_000098.json,X39244,E87648,Mayfair Medical Centre,3,25883,Dr Nazeer
page_000098.json,X39246,K83021001,Desborough Surgery,1,18631,Desborough Surgery
page_000098.json,X39247,B81020,The Sutton Manor Surgery,1,22518,Sutton Manor Surgery
page_000098.json,X39249,G84019,Broomwood Health Centre,1,21589,Dr. Bamberger & Partners
page_000098.json,X39249,G84019,Broomwood Health Centre,2,25171,The Broomwood Road Surgery
page_000098.json,X39252,Y01118,Eccleshill Village Surgery,1,21025,Dr S H M Hamdani
page_000098.json,X39255,A84028,Seaton Park Medical Group,1,22099,Seaton Park Medical Group - Norham Road Branch
